=== Stock Screener — 2026-07-16 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2791 stocks with market cap > $1B
  Top 5 by daily gain: LCID(+28.8%), CHRN(+28.8%), AEHR(+21.9%), IOVA(+20.6%), MAAS(+17.4%)
  S&P 500 loaded: 503 tickers
Screening 2791 stocks...
  Priority tier: 943 (top 500 movers + 443 S&P 500)
  Remaining: 1848

  === Priority Tier ===
  Priority: 300/943 (196 passed, 0 errors)
  Priority: 600/943 (268 passed, 173 errors)
  Priority: 900/943 (268 passed, 473 errors)
  Priority: 943/943 (268 passed, 516 errors)

  Retrying 516 priority tickers...
  After priority retry: 268 passed

  === Remaining Tier ===
  Remaining: 300/1848 (268 total passed)
  Remaining: 600/1848 (268 total passed)
  Remaining: 900/1848 (268 total passed)
  Remaining: 1200/1848 (268 total passed)
  Remaining: 1500/1848 (268 total passed)
  Remaining: 1800/1848 (268 total passed)
  Remaining: 1848/1848 (268 total passed)

  Final: 268 stocks passed all filters

================================================================================
  268 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
56      FG    31.27   1.46   8.46       4.1      Financial Services                          Insurance - Life       11.87  68.9  Bull       0.39   15.17       0.02      56.3    3.00
57    HUBS   215.51  -0.68   4.64      11.0              Technology                    Software - Application        5.23  59.4  Bull       4.01   17.86       0.04      55.8    4.21
58    AVAH     9.86   2.39   0.41       2.1              Healthcare                   Medical Care Facilities       20.82  74.8  Bull       0.02   31.12       0.04      55.8    4.27
59    DOCU    51.48   0.45   5.58       9.8              Technology                    Software - Application        8.82  66.2  Bull       0.76   15.87       0.05      55.7    3.27
60    AAPG    20.14   0.15   6.56       1.9              Healthcare                             Biotechnology        3.56  61.8  Bull       0.34   18.40       0.03      55.5    4.78
61    ZLAB    20.61   0.83   3.15       2.3              Healthcare                             Biotechnology        7.93  64.1  Bull       0.18   16.24       0.01      55.3    4.67
62     PAG   203.59   1.59   6.32      13.4       Consumer Cyclical                  Auto & Truck Dealerships       14.64  75.9  Bull       1.70   12.63       0.03      55.2    3.91
63     UAA     6.93   1.19   5.08       3.0       Consumer Cyclical                     Apparel Manufacturing       11.51  64.5  Bull       0.03   18.58       0.05      54.3    3.08
64     BNY   161.77  -0.33   6.25     111.0      Financial Services                       Banks - Diversified       12.56  74.0  Bull       1.18   11.99       0.08      54.0    3.93
65     YMM     9.10  -1.03   6.12       9.5              Technology                    Software - Application        7.74  64.7  Bull       0.12   14.50       0.06      53.9    4.50
66    EVTC    30.59   1.32   5.96       1.9              Technology                 Software - Infrastructure       12.40  67.3  Bull       0.19   12.38       0.02      53.7    3.67
67     TRU    78.62   1.05   3.00      15.2      Financial Services          Financial Data & Stock Exchanges        8.81  64.2  Bull       0.41   14.07       0.02      53.7    4.23
68    SHLS    11.15  -3.04  10.62       1.9              Technology                                     Solar       12.73  56.9  Bull       0.13   11.95       0.03      53.6    4.05
69    LYFT    16.13  -0.43   2.48       6.1              Technology                    Software - Application       10.25  65.3  Bull       0.10   12.96       0.06      53.6    3.53
70     ABG   224.78   2.91   6.16       4.2       Consumer Cyclical                  Auto & Truck Dealerships       10.92  71.4  Bull       1.63   12.49       0.05      53.4    3.45
71     LAD   339.79   4.63   8.91       7.7       Consumer Cyclical                  Auto & Truck Dealerships       13.68  73.8  Bull       3.23   10.50       0.03      52.6    4.31
72    AORT    25.08   3.49   4.00       1.2              Healthcare                           Medical Devices        0.69  59.5  Bull       0.29   16.90       0.03      52.5     NaN
73      BZ    14.93   0.20   4.70       6.7  Communication Services            Internet Content & Information        7.32  62.0  Bull       0.18   13.11       0.06      52.2    4.68
74    CARG    35.88  -0.53   4.01       3.2       Consumer Cyclical                  Auto & Truck Dealerships       10.48  66.8  Bull       0.13   20.50       0.04      52.1    4.00
75    META   668.11  -1.73   5.80    1695.9  Communication Services            Internet Content & Information        9.33  62.8  Bull      11.14   11.31       0.09      51.8    4.68
76     ANF    98.33   1.18  10.20       4.4       Consumer Cyclical                            Apparel Retail       12.36  66.6  Bull       0.54   10.41       0.03      51.8    3.93
77     BCO   112.50   0.13   8.85       4.6             Industrials            Security & Protection Services        8.44  73.0  Bull       1.70   12.34       0.03      51.8     NaN
78    BLLN   129.06  -2.19   0.85       5.9              Healthcare                    Diagnostics & Research       21.25  66.1  Bull       0.24   28.16       0.07      51.7    4.25
79     NMR     9.84  -2.38   3.14      28.8      Financial Services                           Capital Markets       11.15  70.8  Bull       0.06   10.44       0.06      51.5     NaN
80    PTON     6.32  -0.14   6.41       2.7       Consumer Cyclical                                   Leisure       11.17  64.8  Bull       0.05   10.51       0.03      51.3     NaN
81    SYRE    98.92  -3.54   0.17       8.6              Healthcare                             Biotechnology       19.51  61.5  Bull       0.32   18.59       0.03      51.3    5.00
82     EQH    49.65   2.60   6.33      13.5      Financial Services                          Asset Management       12.46  71.2  Bull       0.33    9.62       0.04      51.2    4.67
83    CRBG    32.05   0.56   5.78      14.4      Financial Services                          Asset Management       12.16  71.9  Bull       0.18    9.72       0.04      51.1    4.36
84      MQ    17.30  -0.00  11.54       1.8              Technology                 Software - Infrastructure        6.84  59.3  Bull       0.12   11.18       0.18      51.1    3.14
85    MTCH    40.19   0.12   2.21       9.4  Communication Services            Internet Content & Information       10.25  66.1  Bull       0.21   10.64       0.03      51.0    3.63
86    BLKB    32.03   1.54   9.56       1.5              Technology                    Software - Application        2.74  60.1  Bull       0.47   14.37       0.02      50.9    4.00
87    PINS    23.33  -1.37   2.75      13.1  Communication Services            Internet Content & Information       10.09  63.9  Bull       0.17   10.23       0.03      50.5    3.92
88    AAPL   328.23   0.13   3.80    4820.8              Technology                      Consumer Electronics        9.88  69.1  Bull       2.90    9.69       0.08      50.3    3.96
89    NEOG    10.23   2.35   4.87       2.2              Healthcare                           Medical Devices        9.56  65.4  Bull       0.08    9.83       0.01      49.7     NaN
90     SBH    15.36   3.82   4.52       1.5       Consumer Cyclical                          Specialty Retail       10.45  63.7  Bull       0.06   14.84       0.03      49.2    3.60
91     DLX    26.05   0.95   7.76       1.2             Industrials                             Conglomerates        5.72  64.1  Bull       0.27   10.55       0.03      48.7     NaN
92    UPWK     9.43   3.34   8.58       1.2  Communication Services            Internet Content & Information        2.82  61.5  Bull       0.12   11.80       0.05      48.6    3.50
93    SEIC    98.76   0.60   4.25      11.9      Financial Services                          Asset Management        9.24  69.9  Bull       0.69    8.85       0.02      48.6    4.00
94    CHWY    21.31   0.19   3.10       8.7       Consumer Cyclical                           Internet Retail        0.77  57.5  Bull       0.25   12.93       0.03      48.5    4.28
95      WT    19.99  -2.49   0.65       3.1      Financial Services                          Asset Management        9.69  63.6  Bull       0.23    8.23       0.05      48.5    4.29
96    NTRS   189.30  -2.66   3.52      35.0      Financial Services                          Asset Management        9.72  71.1  Bull       0.94    8.27       0.05      48.2    3.07
97    BEKE    17.37   2.48  13.90      19.2             Real Estate                      Real Estate Services        8.31  68.8  Bull       0.34    7.75       0.11      47.8     NaN
98     GCT    37.23   2.20   6.89       1.4              Technology                 Software - Infrastructure        3.62  62.4  Bull       0.67   10.51       0.03      47.6     NaN
99    APAM    39.35   0.88   7.44       2.8      Financial Services                          Asset Management        7.75  69.2  Bull       0.49    7.94       0.09      47.6    2.75
100   LPLA   326.86  -0.69   4.94      26.1      Financial Services                           Capital Markets        8.56  66.5  Bull       4.11    7.77       0.01      47.2    4.31
101   XERS     8.77   1.39   1.74       1.5              Healthcare  Drug Manufacturers - Specialty & Generic       20.27  71.2  Bull       0.01   27.10       0.09      46.5    4.57
102    HCM    11.62   1.04   5.83       2.0              Healthcare  Drug Manufacturers - Specialty & Generic        0.15  59.2  Bull       0.15   10.77       0.01      45.9    4.38
103   HURN   115.30   0.72  12.48       1.9             Industrials                       Consulting Services        6.13  62.2  Bull       2.46    7.10       0.06      45.7     NaN
104    BLK  1107.64   1.80   8.63     180.1      Financial Services                          Asset Management        7.95  68.3  Bull      13.04    5.27       0.11      45.1    4.41
105    IVZ    30.46   0.03   6.47      13.5      Financial Services                          Asset Management       10.84  66.6  Bull       0.34    4.32       0.04      45.0    3.54
106     AN   207.80   2.09   8.05       7.0       Consumer Cyclical                  Auto & Truck Dealerships        7.36  66.8  Bull       1.96    6.10       0.03      45.0    4.29
107    PJT   168.56  -0.00   6.19       6.9      Financial Services                           Capital Markets        7.27  60.1  Bull       1.08    5.89       0.05      44.9    3.43
108    PII    73.13   2.98  11.09       4.2       Consumer Cyclical                     Recreational Vehicles        9.62  63.0  Bull       0.43    4.68       0.02      44.7    3.22
109   BURL   351.02   1.67   9.20      22.1       Consumer Cyclical                            Apparel Retail        8.48  67.8  Bull       2.91    5.15       0.02      44.5     NaN
110     SF    78.50   0.64   3.64      12.0      Financial Services                           Capital Markets        6.23  65.7  Bull       0.69    5.71       0.02      44.0    3.62
111   AHCO    10.85   2.46   6.79       1.5              Healthcare                           Medical Devices        3.78  61.3  Bull       0.08    7.00       0.01      44.0    4.38
112    WPP    19.51   4.36  12.49       4.2  Communication Services                      Advertising Agencies       10.40  62.6  Bull       0.28    2.55       0.14      43.9    2.67
