=== Stock Screener — 2026-07-17 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2780 stocks with market cap > $1B
  Top 5 by daily gain: CDNA(+35.6%), ATAI(+33.4%), MAN(+32.4%), MAAS(+26.4%), DSGR(+25.3%)
  S&P 500 loaded: 503 tickers
Screening 2780 stocks...
  Priority tier: 890 (top 500 movers + 390 S&P 500)
  Remaining: 1890

  === Priority Tier ===
  Priority: 300/890 (256 passed, 1 errors)
  Priority: 600/890 (374 passed, 166 errors)
  Priority: 890/890 (374 passed, 456 errors)

  Retrying 456 priority tickers...
  After priority retry: 374 passed

  === Remaining Tier ===
  Remaining: 300/1890 (374 total passed)
  Remaining: 600/1890 (374 total passed)
  Remaining: 900/1890 (374 total passed)
  Remaining: 1200/1890 (374 total passed)
  Remaining: 1500/1890 (374 total passed)
  Remaining: 1800/1890 (374 total passed)
  Remaining: 1890/1890 (374 total passed)

  Final: 374 stocks passed all filters

================================================================================
  374 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
130    VOD    16.02   3.02   8.83      36.9  Communication Services                          Telecom Services       10.16  68.3  Bull       0.32   10.25       0.14      51.5    2.25
131   SOLV    82.86   1.44   8.03      14.3              Healthcare            Medical Instruments & Supplies        8.63  65.2  Bull       0.47   11.13       0.13      51.5    3.67
132   GILD   140.26   2.66   8.03     174.1              Healthcare              Drug Manufacturers - General        7.27  65.7  Bull       1.00   11.81       0.12      51.4    4.38
133   MAIN    55.95   1.11   5.89       5.2      Financial Services                          Asset Management        7.44  74.2  Bull       0.49   11.77       0.11      51.4    3.00
134    CCB    82.24   0.61   4.80       1.3      Financial Services                          Banks - Regional        7.83  69.6  Bull       0.35   16.92       0.05      51.3    4.75
135   UPWK     9.27  -3.24   5.10       1.1  Communication Services            Internet Content & Information        1.05  57.1  Bull       0.11   14.87       0.09      51.2    3.50
136    NHC   228.16   0.73   8.45       3.6              Healthcare                   Medical Care Facilities       14.80  72.1  Bull       0.76   19.78       0.06      51.1     NaN
137   NBTB    53.03  -0.29   5.46       2.8      Financial Services                          Banks - Regional       10.57  75.6  Bull       0.23   14.40       0.06      51.0    3.71
138      O    67.01   2.21   5.84      62.5             Real Estate                             REIT - Retail        7.24  70.0  Bull       0.34   11.11       0.15      51.0    3.50
139   FCPT    26.85   0.07   7.57       2.9             Real Estate                             REIT - Retail        8.16  71.7  Bull       0.18   11.47       0.05      51.0    3.67
140    HNI    42.63   1.06   6.70       3.1       Consumer Cyclical        Furnishings, Fixtures & Appliances       15.59  72.7  Bull       0.08   31.53       0.04      51.0    5.00
141   ITGR    99.67   2.02   6.39       3.4              Healthcare                           Medical Devices        8.62  64.9  Bull       0.60   11.36       0.03      51.0    4.00
142   VLTO    96.39   1.76   3.98      23.7             Industrials            Pollution & Treatment Controls        8.56  70.0  Bull       0.40   16.63       0.08      50.5    4.11
143   OCFC    20.15  -0.35   5.44       1.8      Financial Services                          Banks - Regional        6.91  67.7  Bull       0.10   11.45       0.06      50.4    3.71
144   MAAS    17.01 -20.07  10.03       7.5      Financial Services                          Asset Management       25.10  54.1  Bull       0.13   -5.18       0.64      50.4     NaN
145    TYL   323.95   2.29   4.68      13.3              Technology                    Software - Application        4.29  59.7  Bull       2.18   12.60       0.06      50.3    4.36
146    STC    72.65   3.79   6.12       2.2      Financial Services           Insurance - Property & Casualty        8.12  66.8  Bull       0.47   10.92       0.04      50.3    4.33
147    LXP    58.85   1.36   6.90       3.5             Real Estate                         REIT - Industrial       10.71  73.5  Bull       0.25   13.73       0.09      50.0    3.89
148    MCK   858.86   2.09   6.56     100.6              Healthcare                      Medical Distribution        8.31  68.7  Bull       7.16   10.14       0.08      50.0    4.53
149   ADSK   219.21   1.27   5.16      46.3              Technology                    Software - Application        1.36  58.3  Bull       3.03   13.54       0.08      49.9    4.62
150    BSY    33.15   0.44   4.66      10.1              Technology                    Software - Application        3.66  61.6  Bull       0.30   12.97       0.01      49.9    4.29
151    EPR    63.13   1.49   5.90       4.8             Real Estate                          REIT - Specialty        8.44  74.2  Bull       0.31   10.11       0.08      49.7    3.33
152    FIS    43.29   0.69   3.13      22.4              Technology           Information Technology Services        3.74  60.9  Bull       0.37   12.22       0.06      49.6    3.93
153   TFII   157.84   0.78   6.91      13.0             Industrials                                  Trucking        8.88  64.1  Bull       1.31    9.53       0.06      49.5    4.21
154   PRGO    11.28   1.08  10.37       1.6              Healthcare  Drug Manufacturers - Specialty & Generic        5.85  59.9  Bull       0.09   11.02       0.02      49.2     NaN
155    HIW    33.76   1.03   8.12       3.8             Real Estate                             REIT - Office       16.63  77.4  Bull       0.11   17.94       0.02      49.0    3.40
156   DXCM    77.40  -0.71   3.26      29.9              Healthcare                           Medical Devices        8.90  61.0  Bull       0.49    8.66       0.09      48.8    4.67
157    CNI   128.78  -0.08   3.52      78.1             Industrials                                 Railroads        8.79  75.2  Bull       0.57   13.00       0.06      48.8    3.70
158    AJG   261.50   1.10   3.32      67.2      Financial Services                         Insurance Brokers       14.13  68.6  Bull       0.75   21.01       0.06      48.7    4.23
159    CRM   173.76   1.05   6.39     142.3              Technology                    Software - Application        1.78  57.1  Bull       1.98   12.09       0.07      48.6    4.38
