=== Stock Screener — 2026-06-08 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2740 stocks with market cap > $1B
  Top 5 by daily gain: COO(+8.6%), GSHD(+7.1%), ABM(+6.7%), FDXF(+6.4%), KMB(+6.3%)
Screening 2740 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2440

  === Priority Tier ===
  Priority: 300/300 (125 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2440 (171 total passed)
  Remaining: 600/2440 (171 total passed)
  Remaining: 900/2440 (171 total passed)
  Remaining: 1200/2440 (171 total passed)
  Remaining: 1500/2440 (171 total passed)
  Remaining: 1800/2440 (171 total passed)
  Remaining: 2100/2440 (171 total passed)
  Remaining: 2400/2440 (171 total passed)
  Remaining: 2440/2440 (171 total passed)

  Final: 171 stocks passed all filters

================================================================================
  171 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
129     PM   178.14  -0.86   3.17     277.6      Consumer Defensive                                   Tobacco        1.99  51.2  Bear      -1.48    4.18       0.03       5.4    4.20
130    MCY   101.74  -1.69   3.16       5.6      Financial Services           Insurance - Property & Casualty        5.06  58.7  Bear      -0.14    2.07       0.03       4.8     NaN
131    SFM    84.58   2.13   6.08       8.0      Consumer Defensive                            Grocery Stores        4.61  54.3  Bear      -0.68    2.12       0.05       4.8    3.75
132   UFCS    45.95   1.59   5.63       1.2      Financial Services           Insurance - Property & Casualty        6.97  57.6  Bear      -0.43   -4.27       0.10       4.4     NaN
133    LNT    72.56  -0.60   4.30      18.7               Utilities            Utilities - Regulated Electric        1.17  52.4  Bear      -0.05    1.11       0.29       4.1    4.23
134    THG   192.16  -0.43   3.82       6.7      Financial Services           Insurance - Property & Casualty        3.62  56.9  Bear      -0.56    1.60       0.08       4.1    3.62
135    TRV   302.47   0.82   4.69      64.3      Financial Services           Insurance - Property & Casualty        1.21  54.7  Bull       0.07    1.49       0.03       3.9    3.43
136    HCI   156.64  -0.22   3.60       2.0      Financial Services           Insurance - Property & Casualty        0.79  54.4  Bear      -0.01    3.15       0.03       3.8    4.25
137   EVRG    83.04   0.92   3.30      19.1               Utilities            Utilities - Regulated Electric        1.89  54.7  Bear      -0.01    2.39       0.02       3.5    4.00
138   CVSA   127.17   2.98   4.17       4.3      Consumer Defensive             Education & Training Services        6.72  59.1  Bear      -0.10   -4.91       0.01       3.5    4.75
