=== Stock Screener — 2026-06-03 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2769 stocks with market cap > $1B
  Top 5 by daily gain: LILPV(+119.2%), VSXY(+47.4%), LEGN(+42.2%), MRVL(+32.5%), OCTV(+25.4%)
Screening 2769 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2469

  === Priority Tier ===
  Priority: 300/300 (202 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2469 (330 total passed)
  Remaining: 600/2469 (330 total passed)
  Remaining: 900/2469 (330 total passed)
  Remaining: 1200/2469 (330 total passed)
  Remaining: 1500/2469 (330 total passed)
  Remaining: 1800/2469 (330 total passed)
  Remaining: 2100/2469 (330 total passed)
  Remaining: 2400/2469 (330 total passed)
  Remaining: 2469/2469 (330 total passed)

  Final: 330 stocks passed all filters

================================================================================
  330 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%   Week%  MCap($B)                  Sector                                 Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
121    ROG   152.13  -1.36    4.31       2.7              Technology                    Electronic Components       16.72  66.8  Bull       0.80   10.10       0.01      53.5     NaN
122    TSM   438.16  -1.91    3.65    2272.5              Technology                           Semiconductors       11.53  64.0  Bull       2.37   11.09       0.16      53.2    4.53
123    ALV   129.91  -1.35    0.34       9.7       Consumer Cyclical                               Auto Parts        9.74  66.2  Bull       0.83   11.46       0.18      52.8     NaN
124   METC    16.74  -4.45    7.72       1.1         Basic Materials                              Coking Coal       10.20  58.6  Bull       0.29   11.38       0.07      52.0    4.50
125   AMPX    22.74  -0.74   32.52       3.2             Industrials             Electrical Equipment & Parts       25.33  63.5  Bull       0.72    6.26       0.09      52.0    4.89
126    SXI   289.99   0.46    5.28       3.5             Industrials           Specialty Industrial Machinery        9.86  66.9  Bull       3.95   11.83       0.02      51.9    4.60
127    MSM   115.11  -0.06    7.08       6.4             Industrials                  Industrial Distribution       12.80  75.7  Bull       0.55   11.74       0.01      51.6    3.00
128   PLPC   386.34  -0.36    1.66       1.9             Industrials             Electrical Equipment & Parts       15.99  64.5  Bull       2.15    7.72       0.02      50.9     NaN
129   INGM    30.60  -3.29   12.42       7.1              Technology          Information Technology Services       14.20  66.7  Bull       0.52    7.82       0.02      50.1    3.80
130    BHP    90.88  -2.44    3.47     230.9         Basic Materials         Other Industrial Metals & Mining       11.18  63.4  Bull       0.37   14.69       0.09      49.9    2.88
131    KSS    15.55  -1.89   20.26       1.7       Consumer Cyclical                        Department Stores        9.97  61.1  Bull       0.39    9.12       0.06      49.7    2.69
132    GHM   105.38  -0.69    5.40       1.2             Industrials           Specialty Industrial Machinery       12.45  64.8  Bull       0.58    7.66       0.07      49.5    4.40
133   CENX    67.36  -2.04    2.50       6.7         Basic Materials                                 Aluminum       11.09  58.3  Bull       0.64    8.16       0.08      49.4     NaN
134    DOO    61.08  -0.16    5.26       4.5       Consumer Cyclical                    Recreational Vehicles        1.22  59.7  Bull       0.98   13.17       0.07      49.4    3.76
135    TNL    70.61  -1.33    2.71       4.4       Consumer Cyclical                          Travel Services        3.85  61.3  Bull       1.00   12.09       0.02      49.2    4.67
136   MICC    16.77  -0.18    2.69      10.3      Consumer Defensive                           Packaged Foods        9.17  63.4  Bull       0.08   11.13       0.07      48.5    3.00
137     ON   128.91   0.21    3.22      50.1              Technology                           Semiconductors       30.44  70.4  Bull       0.23   25.56       0.04      48.5    3.82
138   ATKR    84.25   0.11    2.45       2.8             Industrials             Electrical Equipment & Parts       14.09  66.0  Bull       0.37   10.79       0.01      48.5     NaN
139     AD    53.08   0.79    4.38       4.6  Communication Services                         Telecom Services        6.34  62.9  Bull       0.10    7.37       5.79      48.2    3.40
140   GNTX    24.90   1.10    3.11       5.3       Consumer Cyclical                               Auto Parts        7.54  70.0  Bull       0.13    8.59       0.04      47.7     NaN
