=== Stock Screener — 2026-06-12 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2766 stocks with market cap > $1B
  Top 5 by daily gain: ATEX(+25.7%), YSS(+22.1%), BVC(+21.4%), MBX(+20.2%), AADX(+20.0%)
Screening 2766 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2466

  === Priority Tier ===
  Priority: 300/300 (177 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2466 (235 total passed)
  Remaining: 600/2466 (235 total passed)
  Remaining: 900/2466 (235 total passed)
  Remaining: 1200/2466 (235 total passed)
  Remaining: 1500/2466 (235 total passed)
  Remaining: 1800/2466 (235 total passed)
  Remaining: 2100/2466 (235 total passed)
  Remaining: 2400/2466 (235 total passed)
  Remaining: 2466/2466 (235 total passed)

  Final: 235 stocks passed all filters

================================================================================
  235 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
94    GLXY    33.23  -1.32  32.18      13.0      Financial Services                           Capital Markets       18.85  59.6  Bull       0.26    3.71       0.09      48.9    4.44
95    ESLT   863.85  -5.07   4.92      40.5             Industrials                       Aerospace & Defense        3.94  54.3  Bull       6.12   10.83       0.08      48.5    3.33
96    CAMT   185.93   0.42  13.23       8.6              Technology       Semiconductor Equipment & Materials        7.22  55.8  Bull       1.44    8.50       0.15      48.4    4.00
97     DRS    48.89  -1.67   5.94      13.0             Industrials                       Aerospace & Defense        9.34  61.5  Bull       0.19   14.31       0.14      48.1     NaN
98     SWK    83.07   0.09   6.99      12.9             Industrials                       Tools & Accessories        8.06  63.8  Bull       0.45    8.51       0.06      48.0    3.56
99   BELFA   263.15   0.65  13.41       3.3              Technology                     Electronic Components       11.24  60.4  Bull       1.25    8.65       0.02      47.7     NaN
100    FLR    50.06  -0.19   5.25       7.0             Industrials                Engineering & Construction        4.82  55.9  Bull       0.36   10.04       0.02      47.6     NaN
101   APGE    89.94   0.49   3.47       6.8              Healthcare                             Biotechnology        8.88  58.7  Bull       0.86    7.19       0.04      47.0    4.56
102    MHK   109.27  -1.66   6.23       6.7       Consumer Cyclical        Furnishings, Fixtures & Appliances        4.52  58.3  Bull       0.52   10.66       0.08      46.8    3.56
103   VSEC   193.31   0.10   7.06       5.4             Industrials                       Aerospace & Defense        4.88  57.4  Bull       2.17    7.93       0.15      46.6    4.89
104    MBX    34.97  -4.40  15.49       1.7              Healthcare                             Biotechnology        8.64  57.9  Bull       0.46   -1.10       0.79      45.9    4.50
105   STNE    11.24  -0.53   8.08       2.7              Technology                 Software - Infrastructure        0.18  54.0  Bull       0.05   15.88       0.03      45.4    4.00
106    HXL    97.37  -1.65   9.21       7.3             Industrials                       Aerospace & Defense        9.20  66.3  Bull       0.88    5.29       0.05      45.3    3.50
107   ELVN    41.13   3.03  18.50       2.5              Healthcare                             Biotechnology        6.39  56.3  Bull       0.25   -4.53       0.81      44.9    5.00
108    AMX    28.22   1.99  13.61      84.8  Communication Services                          Telecom Services        9.11  69.5  Bull       0.22    4.17       0.07      44.3    3.79
109   ACLS   174.65  -0.20  18.68       5.4              Technology       Semiconductor Equipment & Materials       22.24  62.8  Bull       0.64    8.05       0.08      44.2    3.60
110   SNDK  1914.00   0.00  22.75     283.4              Technology                         Computer Hardware       41.62  68.7  Bull       0.66   38.42       0.18      44.0    4.45
111     RH   148.95  -6.32   1.58       2.8       Consumer Cyclical                          Specialty Retail        4.53  55.0  Bull       0.49   16.48       0.25      43.6    3.35
