=== Stock Screener — 2026-06-09 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2741 stocks with market cap > $1B
  Top 5 by daily gain: TNGX(+53.0%), ENHA(+39.8%), GLXY(+21.4%), ALVO(+19.8%), CBRS(+18.3%)
Screening 2741 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2441

  === Priority Tier ===
  Priority: 300/300 (131 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2441 (178 total passed)
  Remaining: 600/2441 (178 total passed)
  Remaining: 900/2441 (178 total passed)
  Remaining: 1200/2441 (178 total passed)
  Remaining: 1500/2441 (178 total passed)
  Remaining: 1800/2441 (178 total passed)
  Remaining: 2100/2441 (178 total passed)
  Remaining: 2400/2441 (178 total passed)
  Remaining: 2441/2441 (178 total passed)

  Final: 178 stocks passed all filters

================================================================================
  178 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
110   ONTO   292.45   7.92   5.19      14.5              Technology       Semiconductor Equipment & Materials       11.79  58.7  Bull       1.24    1.71       0.13      38.2    4.88
111    NIC   146.14   1.45   6.28       3.1      Financial Services                          Banks - Regional        1.91  56.8  Bull       0.83    1.60       0.03      37.8     NaN
112   STUB     9.99  -0.10   1.94       3.8  Communication Services            Internet Content & Information       14.35  65.4  Bear      -0.05   31.79       0.03      37.4     NaN
113    MRX    58.26  -0.82  14.24       4.2      Financial Services                           Capital Markets       13.07  63.7  Bull       0.21    4.78       0.08      37.3    4.38
114   ASTE    53.48   4.03   2.81       1.2             Industrials       Farm & Heavy Construction Machinery        0.56  54.4  Bull       0.60    1.53       0.05      37.2     NaN
115   EPAC    35.35   2.49   6.60       1.9             Industrials            Specialty Industrial Machinery        0.91  58.5  Bull       0.18    1.06       0.02      36.7     NaN
116   SEZL   125.14   2.73   5.67       4.2      Financial Services                           Credit Services       29.31  67.2  Bull       0.03   23.78       0.07      35.8    4.33
117    WWW    17.46   6.31   2.95       1.4       Consumer Cyclical                    Footwear & Accessories        4.26  57.3  Bull       0.06    7.78       0.06      34.6     NaN
118   HLIO    85.64   3.18   2.59       2.8             Industrials            Specialty Industrial Machinery       13.82  66.4  Bull       0.02   25.90       0.02      34.5    4.67
119   LQDA    65.03   0.69  17.99       5.8              Healthcare  Drug Manufacturers - Specialty & Generic       28.45  69.6  Bear      -0.24   22.39       0.07      32.9    4.88
120    SMA    32.10   1.36   4.53       1.8             Real Estate                         REIT - Industrial        2.89  58.9  Bull       0.14   -0.28       0.01      32.3    4.30
121    ASH    59.22   3.05   2.84       2.7         Basic Materials                       Specialty Chemicals        5.66  61.4  Bull       0.14   10.30       0.01      30.3    4.42
122   DNOW    13.78   2.87   3.65       2.5             Industrials                   Industrial Distribution        5.84  61.9  Bull       0.04    4.99       0.02      29.2    5.00
